ID,Submit Year,Start Year,Title,Description,Institution,Investigators,Discipline
552425,2008,2009,Uncoupled Research Institute,Uncoupled Research Institute,Queensland Institute of Medical Research,Dr Christian R Engwerda,MEDICAL MICROBIOLOGY
552429,2008,2009,"Developing evidence for prevention and control of gynaecologic, oesophageal and skin cancer in Australia","Gynaecological, oesophageal and skin cancer in Australia: developing the evidence-base",Queensland Institute of Medical Research,Prof Adele C Green,PUBLIC HEALTH AND HEALTH SERVICES
552430,2008,2009,Iron metabolism in the perinatal period,Mechanisms of intestinal iron absorption and consequences of iron supplementation during the perinatal period,Queensland Institute of Medical Research,Prof Gregory J Anderson,CLINICAL SCIENCES
552433,2008,2009,Uncoupled Research Fellowship,Uncoupled Research Fellowship,Queensland Institute of Medical Research,A/Pr Andreas  Suhrbier,MEDICAL MICROBIOLOGY
552438,2008,2009,Individual susceptibility to UVR-induced melanoma,Interaction of Mc1r with the pRb and p53 pathways in UVR-induced melanoma development,Queensland Institute of Medical Research,Dr Graeme J Walker,CLINICAL SCIENCES
552445,2008,2009,Finding the genes involved in the epigenetic control of gene expression in mammals,A saturation screen for modifiers of epigenetic reprogramming in the mouse: Phase II,Queensland Institute of Medical Research,Prof Emma  Whitelaw,GENETICS
552446,2008,2009,Australia Fellowship,Australia Fellowship,Queensland Institute of Medical Research,Prof Emma Whitelaw,GENETICS
552469,2008,2009,Adoptive Immunotherapy for Lymphoma,EBV-specific T cells as therapy for relapsed / refractory EBV-positive lymphomas,Queensland Institute of Medical Research,A/Pr Maher K Gandhi,IMMUNOLOGY
552471,2008,2009,Genetic analysis of migraine in women with endometriosis,Genome-wide association study of migraine in women with endometriosis,Queensland Institute of Medical Research,Dr Dale R Nyholt,GENETICS
552472,2008,2009,SSB1 and DNA damage response,"Genome maintenance and hSSB1, a novel player in the DNA damage  response pathway",Queensland Institute of Medical Research,A/Pr Kum Kum  Khanna,BIOCHEMISTRY AND CELL BIOLOGY
552473,2008,2009,Tubulovillous Adenomas in Bowel Cancer,Tubulovillous Adenomas in Colorectal Tumorigenesis,Queensland Institute of Medical Research,Dr Vicki LJ Whitehall,CLINICAL SCIENCES
552475,2008,2009,IL-17 in bone marrow  transplantation,IL-17 as a Regulator of Transplant Outcome,Queensland Institute of Medical Research,A/Pr Geoffrey R Hill,IMMUNOLOGY
552477,2008,2009,Characterizing genetic changes leading to melanoma development,Identification of novel low penetrance genes associated with melanoma risk,Queensland Institute of Medical Research,Prof Nicholas K Hayward,CLINICAL SCIENCES
552482,2008,2009,Genetics of Alcohol and Nicotine Addiction,A Genome Wide Association Study for Alcohol and Nicotine Addiction Susceptibility Genes,Queensland Institute of Medical Research,Dr John B Whitfield,GENETICS
552485,2008,2009,Pigmentation genes and melanoma risk,Investigating the role of pigmentation pathway genes in moliness and melanoma risk,Queensland Institute of Medical Research,Prof Nicholas G Martin,GENETICS
552489,2008,2009,New therapies for brain tumours.,Targeting Eph receptors as anti-cancer therapy in malignant glioma.,Queensland Institute of Medical Research,Prof Andrew W Boyd,CLINICAL SCIENCES
552496,2008,2009,Human genetic susceptibility to bacterial invasion and the interaction with chronic helminth infections,Human genetic susceptibility to bacterial invasion and the interaction with chronic helminth infections,Queensland Institute of Medical Research,Dr Magda K Ellis,IMMUNOLOGY
552497,2008,2009,Identification of novel protein degradation pathways involved in tumourigenesis. ,Identification of orphan F-box helicase substrates and their role in genomic stability and life extension.,Queensland Institute of Medical Research,Dr Julia K Pagan,BIOCHEMISTRY AND CELL BIOLOGY
552498,2008,2009,Genetics and prediction of complex disease risk,Genome-wide association studies of biomedical traits and endophenotypes for complex disease,Queensland Institute of Medical Research,Dr Beben  Benyamin,GENETICS
552501,2008,2009,Endogenous MHC class-II antigen processing,Tracking Endogenous Presentation of MHC class-II-Restricted Viral Epitopes,Queensland Institute of Medical Research,Mrs Tania M Crough,IMMUNOLOGY
552504,2008,2009,Predicting type II diabetes,Using the results of genome wide association studies to reduce the burden of disease: A case for type II diabetes?,Queensland Institute of Medical Research,Mr Sriniranjan  Shekar,GENETICS
552505,2008,2009,Understanding the role of hSSB1 in DNA repair and Breast Cancer,Further Characterisation of the role of hSSB1 in DNA repair and Breast Cancer,Queensland Institute of Medical Research,Ms Amanda L Bain,CLINICAL SCIENCES
553000,2008,2009,Reaching out to promote physical activity in rural communities,Advancing population-based approaches to physical activity participation in rural communities,Queensland University of Technology,Dr Alison L Marshall,PUBLIC HEALTH AND HEALTH SERVICES
553003,2008,2009,GABAergic mechanisms in eye growth,The GABAergic system in eye growth control and myopia,Queensland University of Technology,A/Pr Katrina L Schmid,CLINICAL SCIENCES
553012,2008,2009,Improving patient outcomes of radiotherapy treatments,Improving outcomes of radiotherapy treatments through in-vivo dosimetric verification,Queensland University of Technology,Dr Andrew L Fielding,OTHER PHYSICAL SCIENCES
553020,2008,2009,Stress response proteases role for Chlamydia trachomatis,"Role of HtrA and RseP, stress response proteases, in development and persistence of Chlamydia trachomatis infections",Queensland University of Technology,Dr Wilhelmina M Huston,CLINICAL SCIENCES
553026,2008,2009,Towards a Chlamydia vaccine for females: protection against transmission and disease pathology,Development of a vaccine for genital chlamydia infections: protection against transmission and disease pathology,Queensland University of Technology,Prof Peter  Timms,MEDICAL MICROBIOLOGY
553028,2008,2009,Improved culture of cells for human therapies,Improved ex-vivo culture of keratinocytes for clinical applications,Queensland University of Technology,Prof Zee  Upton,CLINICAL SCIENCES
553034,2008,2009,Research to improve health behaviours and supportive care for cancer patients,A program of research in behavioural oncology: on the interface between behavioural research and cancer control,Queensland University of Technology,Dr Monika  Janda,PUBLIC HEALTH AND HEALTH SERVICES
553038,2008,2009,Development of a novel material for repairing the eye.,Development of a novel bioengineered tissue construct for repairing the eye.,Queensland University of Technology,Dr Damien G Harkin,CLINICAL SCIENCES
553043,2008,2009,Uncoupled Research Fellowship,Uncoupled Research Fellowship,Queensland University of Technology,A/Pr Shilu  Tong,PUBLIC HEALTH AND HEALTH SERVICES
553045,2008,2009,Kallikrein proteases and ovarian cancer,Kallikrein proteases have key functional roles in peritoneal invasion and chemoresistance in epithelial ovarian cancer,Queensland University of Technology,Prof Judith A Clements,CLINICAL SCIENCES
553055,2008,2009,Towards a Chlamydia vaccine for males: The key role of mucosal IgA,Towards a Chlamydia vaccine for males: The key role of mucosal IgA,Queensland University of Technology,Prof Ken W Beagley,IMMUNOLOGY
553059,2008,2009,A new online intervention for treating depression and alcohol misuse,Evaluation of Internet-Based Treatments for Comorbidity of Alcohol Disorders and Depressive Mood,Queensland University of Technology,Prof David J Kavanagh,PSYCHOLOGY
553068,2008,2009,Response of melanocytes to sunlight,Response of melanocytes to sunlight,Queensland University of Technology,Dr Elke  Hacker,CLINICAL SCIENCES
553073,2008,2009,An investigation into the efficacy of medication warnings about driving,An investigation into the efficacy of medication warnings about driving,Queensland University of Technology,Miss Tanya L Smyth,PUBLIC HEALTH AND HEALTH SERVICES
553075,2008,2009,Increasing school connectedness: Boosting the effects of a curriculum-based injury prevention program for adolescents,Increasing school connectedness: Boosting the effects of a curriculum-based injury prevention program for adolescents,Queensland University of Technology,Ms Rebekah L Chapman,PUBLIC HEALTH AND HEALTH SERVICES
553076,2008,2009,Preventing injury to off-road motorcyclists.,Development of an evidence-based framework to guide intervention development for off-road motorcyclists.,Queensland University of Technology,Mr Dale A Steinhardt,PSYCHOLOGY
553077,2008,2009,How and to what extent do parents and peers influence young driver behaviour during graduated driver licensing,Understanding the relative influence of parents and peers upon young driver behaviour during graduated driver licensing,Queensland University of Technology,Mrs Bridie J Scott-Parker,PUBLIC HEALTH AND HEALTH SERVICES
553081,2008,2010,Evaluating hand hygiene interventions,Evaluating hand hygiene interventions and their ability to reduce haelthcare associated infection,Queensland University of Technology,A/Pr Nicholas  Graves,PUBLIC HEALTH AND HEALTH SERVICES
555411,2008,2009,Acupuncture on opioid consumption by chronic non-cancer pain patients,Electroacupuncture on opioid consumption by patients with chronic musculoskeletal pain: a randomised controlled trial,Royal Melbourne Institute of Technology,Prof Charlie C Xue,COMPLEMENTARY/ALTERNATIVE MEDICINE
555412,2008,2009,A clinical trial on acupuncture for hay fever,"The efficacy and safety of acupuncture for seasonal allergic rhinitis: a prospective, randomised controlled trial",Royal Melbourne Institute of Technology,Prof Charlie C Xue,COMPLEMENTARY/ALTERNATIVE MEDICINE
555414,2008,2009,Acupuncture and psychological treatment for tension headache,Combined electroacupuncture and cognitive behavioural therapy for tension-type headache: a randomised controlled trial,Royal Melbourne Institute of Technology,Prof Kenneth M Greenwood,COMPLEMENTARY/ALTERNATIVE MEDICINE
555420,2008,2009,Determination of unwanted radiation dose outside of the radiotherapy treatment field,Analysis of low radiation dose outside of the treatment field received by cancer patients undergoing radiotherapy,Royal Melbourne Institute of Technology,Prof Tomas  Kron,CLINICAL SCIENCES
555427,2008,2009,Multiple Emergency Department Acupuncture Trials (MEDACT),Randomised controlled trials of acupuncture vs. pharmacotherapy for acute pain relief in emergency departments,Royal Melbourne Institute of Technology,Prof Marc M Cohen,COMPLEMENTARY/ALTERNATIVE MEDICINE
555429,2008,2009,The Yoga Outcomes for Geriatric Insomnia (YOGI)  Study,Randomised controlled trial of yoga for improving sleep and quality of life in an elderly population,Royal Melbourne Institute of Technology,Prof Marc M Cohen,CLINICAL SCIENCES
556301,2008,2009,Trial of lithium carbonate for cannabis withdrawal,"Randomised, double-blind, placebo controlled trial of lithium carbonate for the management of human cannabis withdrawal",University of Sydney,Dr Adam R Winstock,CLINICAL SCIENCES
556600,2008,2009,Practitioner Fellowship,Practitioner Fellowship,"Royal Women's Hospital, Melbourne",A/Pr Peter G Davis,CLINICAL SCIENCES
557500,2008,2009,Practitioner Fellowship,Practitioner Fellowship,Sir Charles Gairdner Hospital,A/Pr Alan L James,CLINICAL SCIENCES
557507,2008,2009,Delayed protection of organs with intermittent ischemia of limb,Delayed phase of remote ischemic preconditioning: clinical application  and the role of kallikrein-kinin pathway.,Sir Charles Gairdner Hospital,A/Pr Igor  Konstantinov,CLINICAL SCIENCES
558102,2008,2009,Fish Oil and Work Stress Trial,A Randomised Controlled Clinical Trial of the Effects of EPA-rich Fish Oil in Chronic Work Stress,Southern Cross University,Prof Stephen P Myers,COMPLEMENTARY/ALTERNATIVE MEDICINE
558408,2008,2009,Towards pig-to-human xenotransplantation,Preclinical Studies in Xenotransplantation,University of Melbourne,A/Pr Peter J Cowan,IMMUNOLOGY
558418,2008,2009,Evidence-based treatment of metastatic cancer to the spine,Multidisciplinary management of vertebral metastases ¿ identification of standardized surgical guidelines,St. Vincent's Health,Dr Gerald Mun-Yuen Quan,CLINICAL SCIENCES
558419,2008,2009,Are there genetic factors causing the common epilepsies passed on in families?,Common susceptibility genes underlying the idiopathic generalized epilepsies (IGE) ¿ a genome-wide scanning approach,University of Melbourne,Dr Wendyl J D'Souza,PUBLIC HEALTH AND HEALTH SERVICES
558421,2008,2009,POST-OPERATIVE CROHN¿S DISEASE: CAUSE AND PREVENTION,POST-OPERATIVE CROHN¿S DISEASE RECURRENCE: EVALUATION OF AETIOLOGIC FACTORS & AN ALGORITHM & TRIAL TO MODIFY RECURRENCE.,University of Melbourne,Dr Peter P De Cruz,CLINICAL SCIENCES
558425,2008,2009,Non-invasive EEG/MEG-based localization of seizure onset zone in the epileptic brain,Validation of non-invasive finite element method based localization of seizure onset zone in epilepsy using EEG/MEG,University of Melbourne,Mr Stephan  Lau,BIOMEDICAL ENGINEERING
559001,2008,2009,Studies to understand the activation of growth factors active in cancer and inflammation,A novel mode of cytokine receptor assembly and activation: functional and structural characterization,St. Vincent's Institute of Medical Research,Prof Michael W Parker,MEDICAL BIOCHEMISTRY AND CLINICAL CHEMISTRY
